   32.23000       42.26000       22.85000       26.21000    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   8.700000    
   21.80000       34.80000       39.40000       39.40000       35.30000    
   30.30000       35.60000       47.00000       47.00000       38.20000    
   36.30000       35.50000       33.40000       8.200000       24.70000    
   24.70000       24.30000       19.20000       14.00000       8.800000    
   5.400000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   5.400000       5.400000       9.600000       9.600000       47.40000    
   77.30000       136.7000       171.0000       190.5000       206.7000    
   206.7000       234.6000       234.6000       229.9000       216.5000    
   205.5000       202.6000       186.9000       159.8000       166.1000    
   166.1000       154.7000       120.0000       97.00000       84.90000    
   83.90000       65.00000       65.20000       65.20000       30.30000    
   30.30000       19.90000       16.60000       7.000000       5.400000    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00   6.200000       15.50000       26.70000       37.90000    
   54.60000       54.60000       39.30000       34.90000       34.20000    
   40.50000       40.50000       34.40000       34.40000       34.30000    
   32.10000       14.90000       24.70000       24.70000       20.10000    
   14.90000       9.800000       5.400000      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.400000       5.400000    
   5.400000       5.400000       27.10000       59.20000       99.90000    
   130.6000       169.0000       199.6000       199.6000       215.7000    
   215.7000       213.9000       213.9000       205.5000       205.5000    
   203.6000       181.8000       201.6000       201.6000       171.9000    
   137.3000       129.1000       122.1000       107.9000       89.90000    
   89.90000       83.20000       51.50000       51.50000       45.90000    
   38.30000       26.40000       20.00000       14.20000       9.200000    
   5.400000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00   13.40000       18.80000    
   23.10000       34.30000       43.40000       54.60000       54.60000    
   43.30000       39.60000       34.20000       33.30000       33.30000    
   30.70000       32.70000       32.70000       30.70000       21.60000    
   21.60000       20.70000       15.90000       10.70000       5.500000    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.400000       5.400000    
   6.800000       29.10000       56.10000       87.80000       131.4000    
   179.6000       190.0000       198.4000       198.4000       205.6000    
   213.0000       213.0000       217.9000       217.9000       201.8000    
   216.4000       216.4000       179.2000       168.6000       161.2000    
   148.7000       132.0000       117.1000       99.50000       88.00000    
   80.20000       80.20000       72.80000       59.60000       44.70000    
   38.50000       34.20000       28.80000       18.30000       18.30000    
   13.50000       8.900000       8.900000       7.300000       5.400000    
   5.400000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.400000    
   8.000000       26.20000       30.70000       30.70000       40.00000    
   48.80000       52.10000       52.10000       44.70000       39.60000    
   33.10000       30.10000       28.60000       27.10000       30.50000    
   30.50000       28.50000       23.30000       21.10000       16.70000    
   11.70000       6.500000       5.400000      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   5.400000       48.80000       97.80000       145.0000       166.7000    
   171.1000       192.3000       202.0000       211.3000       217.1000    
   232.2000       232.2000       219.5000       225.0000       225.0000    
   206.1000       196.3000       189.9000       180.4000       166.7000    
   151.6000       127.5000       103.3000       110.8000       110.8000    
   99.80000       78.00000       63.00000       56.90000       53.70000    
   48.30000       43.30000       40.00000       32.00000       32.20000    
   32.20000       20.80000       14.70000       8.400000       5.800000    
   5.800000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   5.400000       5.400000       12.10000       17.00000       39.30000    
   40.70000       40.70000       45.50000       51.70000       51.70000    
   48.20000       44.70000       37.60000       31.80000       26.40000    
   24.00000       23.50000       28.70000       28.70000       25.50000    
   23.30000       17.10000       12.60000       7.400000       5.400000    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   17.50000    
   69.40000       123.5000       123.5000       125.7000       182.3000    
   198.4000       205.5000       217.1000       232.2000       237.3000    
   237.3000       237.3000       229.8000       216.7000       203.9000    
   206.8000       206.8000       201.4000       186.1000       162.4000    
   139.8000       145.6000       145.6000       131.5000       105.8000    
   81.40000       78.80000       78.80000       67.90000       63.00000    
   57.30000       50.80000       51.00000       51.00000       36.20000    
   25.90000       17.60000       13.80000       16.50000       16.50000    
   6.400000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   5.400000       5.400000       6.500000       10.30000       14.70000    
   24.10000       25.90000       51.60000       53.80000       53.80000    
   54.00000       54.00000       48.10000       44.30000       40.90000    
   35.80000       29.40000       22.00000       19.40000       19.80000    
   25.10000       25.10000       22.80000       19.00000       13.10000    
   8.400000       5.400000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00   28.40000       66.20000    
   66.20000       93.30000       167.9000       194.7000       198.7000    
   206.4000       226.7000       237.9000       249.6000       249.6000    
   237.5000       224.3000       211.4000       228.0000       228.0000    
   223.4000       217.4000       199.0000       176.4000       185.7000    
   185.7000       165.2000       139.9000       112.9000       102.4000    
   102.4000       95.10000       83.70000       76.60000       79.50000    
   79.50000       66.50000       52.50000       36.10000       27.90000    
   22.00000       36.60000       36.60000       23.80000       14.80000    
   5.400000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00   5.400000       5.400000       7.100000       7.200000    
   12.80000       22.50000       28.50000       36.20000       40.80000    
   56.00000       56.00000       63.50000       63.50000       58.10000    
   46.80000       40.50000       37.10000       32.60000       25.90000    
   18.60000       14.80000       16.40000       19.60000       19.60000    
   19.40000       14.70000       9.100000       5.400000      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00   5.400000       25.70000       71.90000    
   153.4000       156.1000       191.9000       195.6000       216.0000    
   237.9000       249.6000       249.6000       245.2000       231.8000    
   227.9000       241.5000       241.5000       232.8000       227.7000    
   227.7000       215.9000       215.9000       204.8000       197.1000    
   174.1000       144.7000       127.6000       127.6000       119.3000    
   107.8000       100.3000       103.2000       103.2000       82.80000    
   69.60000       46.40000       38.10000       32.50000       56.80000    
   56.80000       44.00000       31.20000       23.00000       8.800000    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00   5.400000       5.400000       5.400000       5.400000    
   6.000000       9.500000       12.90000       18.40000       32.30000    
   42.00000       48.20000       60.10000       60.10000       56.00000    
   63.50000       63.50000       58.10000       45.50000       36.60000    
   34.40000       29.20000       22.30000       13.20000       12.00000    
   13.30000       15.40000       15.40000       14.20000       10.40000    
   5.400000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00   5.400000       57.40000       109.2000       109.2000    
   154.1000       187.6000       206.0000       228.3000       244.3000    
   245.2000       245.2000       238.1000       243.4000       250.6000    
   250.6000       242.1000       238.8000       244.0000       244.0000    
   237.2000       224.3000       216.3000       207.8000       173.3000    
   154.2000       154.2000       143.5000       132.0000       120.0000    
   120.0000       111.4000       100.0000       85.50000       58.90000    
   48.40000       40.30000       74.70000       74.70000       61.00000    
   47.60000       41.10000       30.20000       21.90000       6.200000    
   5.400000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   5.400000       5.400000      0.0000000E+00   5.400000       10.10000    
   10.10000       9.800000       7.100000       9.100000       15.70000    
   20.90000       24.80000       39.90000       50.60000       51.10000    
   60.50000       60.50000       22.50000       43.00000       54.60000    
   54.60000       42.10000       33.50000       31.80000       25.70000    
   15.80000       7.300000       10.20000       10.20000       12.20000    
   12.20000       9.100000       6.100000       5.400000      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00   61.70000       62.90000       108.5000       157.8000    
   196.1000       218.4000       235.4000       243.8000       243.8000    
   238.1000       245.6000       252.7000       252.7000       251.0000    
   249.9000       252.4000       256.8000       256.8000       243.9000    
   235.4000       225.6000       201.9000       180.9000       180.9000    
   167.6000       155.5000       139.6000       139.6000       127.7000    
   117.1000       100.4000       73.90000       58.50000       50.40000    
   74.70000       75.80000       75.80000       65.70000       59.20000    
   50.20000       46.90000       34.70000       16.00000       14.40000    
   8.200000       7.000000       5.400000       5.400000      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00   5.400000       8.500000       11.60000       11.60000    
   14.40000       18.10000       18.60000       21.70000       21.70000    
   16.10000       28.00000       41.10000       41.10000       33.40000    
   46.20000       50.60000       51.10000       60.50000       60.50000    
   38.20000       29.80000       42.10000       42.10000       40.20000    
   32.50000       29.20000       19.50000       10.30000       7.300000    
   7.300000       6.800000       6.800000       6.600000       5.400000    
   5.400000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   17.20000       74.70000       129.7000       183.8000       208.4000    
   226.0000       237.8000       237.8000       236.7000       247.4000    
   252.7000       252.7000       251.0000       256.6000       260.9000    
   265.4000       265.4000       263.5000       252.6000       237.3000    
   228.5000       207.5000       206.9000       191.7000       175.1000    
   159.2000       154.8000       144.0000       133.4000       115.5000    
   97.00000       79.00000       61.00000       67.10000       75.80000    
   78.50000       78.50000       62.40000       52.50000       61.90000    
   61.90000       26.10000       26.10000       25.30000       23.80000    
   13.80000       11.60000       11.60000       5.400000       5.400000    
   6.000000       10.60000       10.60000       13.30000       17.30000    
   19.70000       22.40000       22.40000       28.30000       29.50000    
   29.50000       33.60000       33.60000       36.90000       52.60000    
   57.40000       57.40000       38.80000       47.20000       49.90000    
   49.90000       50.20000       54.00000       54.00000       31.50000    
   38.90000       40.70000       40.70000       33.10000       26.10000    
   13.30000       5.400000       7.300000       7.300000       5.400000    
   5.400000       5.400000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.400000       50.50000    
   100.8000       155.3000       198.5000       215.2000       226.5000    
   236.4000       237.8000       247.4000       252.2000       252.2000    
   249.6000       256.6000       268.0000       268.0000       265.4000    
   263.7000       263.7000       249.9000       241.3000       231.8000    
   221.8000       208.2000       194.7000       178.9000       170.9000    
   160.3000       148.5000       138.6000       120.2000       102.1000    
   84.20000       69.90000       80.90000       80.90000       80.30000    
   63.00000       54.80000       61.90000       61.90000       36.10000    
   42.10000       42.10000       40.60000       29.60000       25.60000    
   25.20000       16.80000       13.80000       20.80000       23.50000    
   23.50000       27.60000       30.40000       31.20000       31.80000    
   33.30000       40.00000       40.00000       39.70000       44.80000    
   45.50000       57.40000       57.40000       57.40000       57.40000    
   45.40000       47.20000       49.60000       49.60000       42.80000    
   54.00000       54.00000       31.90000       38.00000       40.70000    
   40.70000       33.10000       18.20000       7.100000       5.400000    
   5.400000       5.400000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00   21.40000       77.20000       124.2000    
   181.8000       204.0000       215.2000       226.9000       237.8000    
   246.3000       250.3000       250.3000       248.2000       251.7000    
   268.0000       268.0000       265.3000       263.7000       263.7000    
   262.7000       253.6000       245.4000       236.8000       223.2000    
   209.2000       197.8000       185.6000       173.4000       161.1000    
   154.6000       143.3000       125.2000       100.7000       87.30000    
   92.00000       92.00000       84.50000       64.70000       54.80000    
   58.70000       58.70000       46.20000       53.40000       57.30000    
   57.30000       45.60000       38.40000       38.30000       30.20000    
   24.60000       36.50000       36.50000       36.30000       37.50000    
   37.50000       37.20000       41.30000       44.20000       50.90000    
   50.90000       41.50000       47.80000       64.20000       64.20000    
   57.40000       52.60000       52.60000       52.00000       45.80000    
   44.50000       40.40000       39.20000       46.90000       46.90000    
   31.90000       34.00000       37.80000       37.80000       24.30000    
   9.900000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   5.400000       52.40000       85.60000       144.5000       192.8000    
   203.9000       216.8000       235.1000       243.6000       248.9000    
   248.9000       246.9000       246.8000       263.4000       263.4000    
   260.4000       260.9000       264.5000       264.5000       264.1000    
   256.3000       251.4000       238.1000       223.3000       211.3000    
   198.6000       185.9000       173.7000       168.1000       163.0000    
   140.8000       116.2000       104.7000       104.7000       104.7000    
   88.20000       68.90000       54.60000       53.60000       54.70000    
   56.70000       65.40000       73.10000       73.10000       61.50000    
   51.50000       51.40000       42.00000       35.00000       47.00000    
   49.20000       49.20000       48.20000       43.50000       44.00000    
   48.80000       53.20000       53.20000       53.10000       43.30000    
   47.80000       64.50000       64.50000       40.20000       47.60000    
   52.00000       52.00000       41.90000       33.30000       31.20000    
   31.60000       40.90000       40.90000       31.60000       30.10000    
   32.40000       32.40000       15.40000       5.400000      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.400000       27.70000    
   56.30000       106.4000       170.6000       192.7000       210.4000    
   232.4000       240.9000       245.8000       249.6000       249.6000    
   248.0000       266.9000       266.9000       255.6000       258.1000    
   264.5000       269.9000       269.9000       267.1000       259.8000    
   250.1000       238.3000       224.8000       212.0000       199.2000    
   186.3000       176.8000       167.1000       150.8000       131.8000    
   121.8000       116.1000       107.2000       91.50000       73.10000    
   58.60000       55.10000       54.10000       68.70000       77.00000    
   84.70000       84.70000       67.00000       55.80000       55.80000    
   51.60000       45.40000       56.10000       59.90000       59.90000    
   56.40000       50.90000       50.10000       50.00000       57.60000    
   57.60000       53.20000       44.40000       47.80000       64.50000    
   64.50000       36.30000       42.60000       50.50000       50.50000    
   38.10000       29.50000       26.20000       31.60000       37.10000    
   37.10000       31.40000       28.90000       27.10000       24.30000    
   7.100000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
